direction_dependency,entity,score
proportional,sale,1.0144576149425288
proportional,period,1.021551724137931
proportional,finnair,1.021551724137931
proportional,net,1.021551724137931
proportional,acquisition,1.021551724137931
proportional,mln,1.021551724137931
proportional,month,1.021551724137931
proportional,quarter,1.021551724137931
proportional,finland,1.021551724137931
proportional,item,1.021551724137931
proportional,paper,1.021551724137931
proportional,oyj,1.021551724137931
proportional,income,1.021551724137931
proportional,group,1.021551724137931
proportional,contract,1.021551724137931
proportional,point,1.021551724137931
proportional,volume,1.021551724137931
proportional,earnings,1.021551724137931
proportional,profit,1.0157474529780564
proportional,report,1.021551724137931
proportional,liter,1.021551724137931
proportional,year,1.021551724137931
proportional,passenger,1.021551724137931
proportional,trade,1.021551724137931
proportional,system,1.021551724137931
proportional,half,1.021551724137931
proportional,turnover,1.021551724137931
proportional,news,1.021551724137931
proportional,solution,1.021551724137931
proportional,technology,1.021551724137931
proportional,share,1.0011206896551723
proportional,rate,1.021551724137931
proportional,june,1.021551724137931
proportional,electronics,1.021551724137931
proportional,value,1.021551724137931
proportional,metal,1.021551724137931
proportional,margin,1.021551724137931
proportional,investment,1.021551724137931
proportional,revenue,1.021551724137931
proportional,corp,1.021551724137931
proportional,business,1.021551724137931
proportional,september,1.021551724137931
proportional,end,1.021551724137931
proportional,order,1.021551724137931
proportional,interest,1.021551724137931
proportional,eur,1.0136936339522546
proportional,area,1.021551724137931
proportional,orion,1.021551724137931
proportional,today,1.021551724137931
proportional,manufacturer,1.021551724137931
inversely_proportional,cost,-27.085714285714285
proportional,beer,1.021551724137931
proportional,eps,1.021551724137931
inversely_proportional,unit,-15.8
proportional,maker,1.021551724137931
proportional,steel,1.021551724137931
proportional,communication,1.021551724137931
