direction_dependency,entity,score
proportional,division,1.0299145299145298
proportional,period,1.0299145299145298
proportional,passenger,1.0299145299145298
proportional,net,1.0299145299145298
proportional,sale,1.0222286005868095
proportional,mln,1.0299145299145298
proportional,month,1.0299145299145298
proportional,quarter,1.0299145299145298
proportional,finland,1.0299145299145298
proportional,item,1.0299145299145298
proportional,paper,1.0299145299145298
proportional,management,1.0299145299145298
proportional,income,1.0299145299145298
proportional,medium,1.0299145299145298
proportional,contract,1.0299145299145298
proportional,point,1.0299145299145298
proportional,volume,1.0299145299145298
proportional,earnings,1.0299145299145298
proportional,profit,1.0244069655834362
proportional,group,1.0299145299145298
proportional,turnover,1.0299145299145298
proportional,capital,1.0299145299145298
proportional,technology,1.0299145299145298
proportional,metal,1.0299145299145298
proportional,tonne,1.0299145299145298
proportional,russia,1.0299145299145298
proportional,brewery,1.0299145299145298
proportional,demand,1.0299145299145298
proportional,year,1.0299145299145298
proportional,communication,1.0299145299145298
proportional,growth,1.0299145299145298
proportional,news,1.0299145299145298
proportional,percent,1.0299145299145298
proportional,trade,1.0299145299145298
proportional,solution,1.0299145299145298
proportional,oyj,1.0299145299145298
proportional,june,1.0299145299145298
proportional,electronics,1.0299145299145298
proportional,value,1.0299145299145298
proportional,ebit,1.0299145299145298
proportional,report,1.0299145299145298
proportional,investment,1.0299145299145298
proportional,revenue,1.0299145299145298
proportional,hel,1.0299145299145298
proportional,business,1.0299145299145298
proportional,september,1.0299145299145298
inversely_proportional,cost,-17.214285714285715
inversely_proportional,construction,-9.83673469387755
proportional,teleste,1.0299145299145298
proportional,property,1.0299145299145298
proportional,margin,1.0299145299145298
proportional,end,1.0299145299145298
proportional,interest,1.0299145299145298
proportional,system,1.0299145299145298
proportional,order,1.0299145299145298
proportional,line,1.0299145299145298
inversely_proportional,company,-2.2211981566820276
proportional,liter,1.0299145299145298
proportional,eur,1.021992110453649
proportional,maker,1.0299145299145298
proportional,eps,1.0299145299145298
inversely_proportional,share,-1.4968944099378882
proportional,beer,1.0299145299145298
proportional,half,1.0299145299145298
proportional,today,1.0299145299145298
inversely_proportional,unit,-13.771428571428572
inversely_proportional,price,-5.738095238095238
proportional,manufacturer,1.0299145299145298
