direction_dependency,entity,score
proportional,astrazeneca,1.1866666666666668
proportional,mail,1.1866666666666668
proportional,share,1.1866666666666668
inversely_proportional,mcfarlane,-6.357142857142857
proportional,retailer,1.1866666666666668
proportional,refile,1.1866666666666668
proportional,focus,1.1866666666666668
proportional,quarter,1.1866666666666668
proportional,shire,1.1866666666666668
inversely_proportional,statoil,-6.357142857142857
proportional,rpt,1.1866666666666668
proportional,passenger,1.1866666666666668
proportional,hotel,1.1866666666666668
proportional,britain,1.1866666666666668
proportional,rio,1.1866666666666668
proportional,meggitt,1.1866666666666668
proportional,buy,1.1866666666666668
proportional,arm,1.1866666666666668
proportional,show,1.1866666666666668
proportional,pearson,1.1866666666666668
inversely_proportional,departure,-6.357142857142857
proportional,auto,1.1866666666666668
proportional,hargreaves,1.1866666666666668
proportional,ice,1.1866666666666668
proportional,peroni,1.1866666666666668
proportional,deal,1.1866666666666668
proportional,buffett,1.1866666666666668
proportional,bos,1.1866666666666668
inversely_proportional,court,-6.357142857142857
proportional,tobacco,1.1866666666666668
proportional,management,1.1866666666666668
proportional,brewer,1.1866666666666668
proportional,trent,1.1866666666666668
proportional,lead,1.1866666666666668
proportional,morning,1.1866666666666668
proportional,companiesdixons,1.1866666666666668
inversely_proportional,rbi,-6.357142857142857
inversely_proportional,debt,-6.357142857142857
proportional,update,1.1866666666666668
proportional,relief,1.1866666666666668
proportional,news,1.1866666666666668
proportional,johnson,1.1866666666666668
inversely_proportional,doubt,-6.357142857142857
proportional,petrofac,1.1866666666666668
proportional,builder,1.1866666666666668
proportional,ftse,1.1866666666666668
proportional,trim,1.1866666666666668
inversely_proportional,keith,-6.357142857142857
proportional,ceo,1.1866666666666668
proportional,approves,1.1866666666666668
proportional,aviva,1.1866666666666668
proportional,sainsbury,1.1866666666666668
proportional,whitbread,1.1866666666666668
inversely_proportional,mark,-6.357142857142857
proportional,rival,1.1866666666666668
inversely_proportional,saudi,-6.357142857142857
proportional,travis,1.1866666666666668
proportional,march,1.1866666666666668
proportional,bond,1.1866666666666668
proportional,inbev,1.1866666666666668
proportional,asahi,1.1866666666666668
proportional,oil,1.1866666666666668
