direction_dependency,entity,score
proportional,september,1.0296610169491525
proportional,year,1.0296610169491525
proportional,share,1.0098598435462842
proportional,profit,1.0236041874376869
proportional,quarter,1.0296610169491525
proportional,mln,1.0296610169491525
proportional,item,1.0296610169491525
proportional,month,1.0296610169491525
proportional,period,1.0296610169491525
proportional,contract,1.0296610169491525
proportional,business,1.0296610169491525
proportional,group,1.0296610169491525
proportional,volume,1.0296610169491525
proportional,technology,1.0296610169491525
inversely_proportional,cost,-23.142857142857142
proportional,sale,1.0224098830269754
proportional,turnover,1.0296610169491525
proportional,net,1.0296610169491525
proportional,ebit,1.0296610169491525
proportional,russia,1.0296610169491525
proportional,maker,1.0296610169491525
proportional,margin,1.0296610169491525
proportional,earnings,1.0296610169491525
proportional,trade,1.0296610169491525
proportional,passenger,1.0296610169491525
proportional,news,1.0296610169491525
proportional,june,1.0296610169491525
proportional,management,1.0296610169491525
proportional,interest,1.0296610169491525
proportional,revenue,1.0296610169491525
proportional,finland,1.0296610169491525
proportional,+àland,1.0296610169491525
proportional,demand,1.0296610169491525
proportional,report,1.0296610169491525
proportional,liter,1.0296610169491525
proportional,metal,1.0296610169491525
proportional,brewery,1.0296610169491525
proportional,eur,1.021801009186182
proportional,income,1.0296610169491525
proportional,cent,1.0296610169491525
proportional,eps,1.0296610169491525
proportional,mn,1.0224605902572004
proportional,oyj,1.0296610169491525
proportional,hel,1.0296610169491525
proportional,order,1.0296610169491525
proportional,area,1.0296610169491525
proportional,today,1.0296610169491525
proportional,point,1.0296610169491525
proportional,growth,1.0296610169491525
proportional,half,1.0296610169491525
proportional,solution,1.0296610169491525
proportional,investment,1.0296610169491525
proportional,beer,1.0296610169491525
inversely_proportional,unit,-14.877551020408163
proportional,system,1.0296610169491525
proportional,value,1.0296610169491525
inversely_proportional,construction,-9.918367346938776
inversely_proportional,company,-2.169642857142857
proportional,manufacturer,1.0296610169491525
