direction_dependency,entity,score
proportional,cent,1.0271966527196652
proportional,period,1.0271966527196652
proportional,finnair,1.0271966527196652
proportional,net,1.0271966527196652
proportional,sale,1.0198595337716676
proportional,bank,1.0271966527196652
proportional,mln,1.0271966527196652
proportional,month,1.0271966527196652
proportional,stock,1.0271966527196652
proportional,finland,1.0271966527196652
proportional,item,1.0271966527196652
proportional,quarter,1.0271966527196652
proportional,paper,1.0271966527196652
proportional,management,1.0271966527196652
proportional,income,1.0271966527196652
proportional,medium,1.0271966527196652
proportional,contract,1.0271966527196652
proportional,volume,1.0271966527196652
proportional,earnings,1.0271966527196652
proportional,profit,1.0210823869296672
proportional,group,1.0271966527196652
proportional,turnover,1.0271966527196652
proportional,capital,1.0271966527196652
proportional,technology,1.0271966527196652
proportional,metal,1.0271966527196652
proportional,year,1.0271966527196652
proportional,currency,1.0271966527196652
proportional,passenger,1.0271966527196652
proportional,brewery,1.0271966527196652
proportional,demand,1.0271966527196652
proportional,communication,1.0271966527196652
proportional,growth,1.0271966527196652
proportional,news,1.0271966527196652
proportional,head,1.0271966527196652
proportional,report,1.0271966527196652
proportional,liter,1.0271966527196652
proportional,trade,1.0271966527196652
proportional,system,1.0271966527196652
proportional,half,1.0271966527196652
proportional,march,1.0271966527196652
proportional,food,1.0271966527196652
proportional,software,1.0271966527196652
proportional,oyj,1.0271966527196652
proportional,june,1.0271966527196652
proportional,electronics,1.0271966527196652
proportional,value,1.0271966527196652
proportional,ebit,1.0271966527196652
proportional,investment,1.0271966527196652
proportional,revenue,1.0271966527196652
proportional,corp,1.0271966527196652
proportional,price,1.0271966527196652
proportional,business,1.0271966527196652
proportional,september,1.0271966527196652
inversely_proportional,cost,-18.884615384615383
inversely_proportional,construction,-9.442307692307692
proportional,product,1.0271966527196652
proportional,property,1.0271966527196652
proportional,margin,1.0271966527196652
proportional,end,1.0271966527196652
proportional,interest,1.0271966527196652
proportional,order,1.0271966527196652
proportional,line,1.0271966527196652
proportional,share,1.0074428709365948
inversely_proportional,company,-1.7704326923076923
proportional,konecranes,1.0271966527196652
proportional,eur,1.0195310060575782
proportional,maker,1.0271966527196652
proportional,eps,1.0271966527196652
proportional,service,1.0271966527196652
proportional,solution,1.0271966527196652
proportional,area,1.0271966527196652
proportional,point,1.0271966527196652
proportional,today,1.0271966527196652
proportional,manufacturer,1.0271966527196652
proportional,beer,1.0271966527196652
inversely_proportional,unit,-16.186813186813186
