direction_dependency,entity,score
proportional,orion,1.0153452685421995
proportional,pct,1.0153452685421995
proportional,technology,1.0153452685421995
proportional,euro,1.0153452685421995
proportional,revenue,1.0153452685421995
proportional,news,1.0153452685421995
proportional,operating,1.0153452685421995
proportional,medium,1.0153452685421995
proportional,ebit,1.0153452685421995
proportional,group,1.0153452685421995
proportional,sale,1.0065161792505282
proportional,helsinki,1.0153452685421995
proportional,quarter,1.0153452685421995
proportional,finnair,1.0153452685421995
proportional,year,1.0153452685421995
proportional,rate,1.0153452685421995
proportional,profit,1.0153452685421995
proportional,metal,1.0153452685421995
proportional,demand,1.0153452685421995
proportional,cent,1.0153452685421995
proportional,maker,1.0153452685421995
proportional,finland,1.0153452685421995
proportional,earnings,1.0153452685421995
proportional,income,1.0153452685421995
inversely_proportional,cost,-37.80952380952381
proportional,contract,1.0153452685421995
proportional,period,1.0153452685421995
proportional,beer,1.0153452685421995
proportional,share,1.0153452685421995
proportional,bank,1.0153452685421995
proportional,volume,1.0153452685421995
proportional,end,1.0153452685421995
proportional,order,1.0153452685421995
proportional,september,1.0153452685421995
proportional,item,1.0153452685421995
proportional,omx,1.0153452685421995
proportional,eur,1.0153452685421995
proportional,liter,1.0153452685421995
proportional,turnover,1.0153452685421995
proportional,report,1.0153452685421995
proportional,market,1.0153452685421995
proportional,june,1.0153452685421995
proportional,month,1.0153452685421995
proportional,solution,1.0153452685421995
proportional,electronics,1.0153452685421995
proportional,tax,1.0153452685421995
proportional,system,1.0153452685421995
proportional,point,1.0153452685421995
proportional,eps,1.0153452685421995
proportional,growth,1.0153452685421995
proportional,division,1.0153452685421995
proportional,communication,1.0153452685421995
proportional,business,1.0153452685421995
proportional,passenger,1.0153452685421995
inversely_proportional,construction,-13.233333333333333
proportional,corp,1.0153452685421995
proportional,oyj,1.0153452685421995
proportional,mln,1.0153452685421995
proportional,industry,1.0153452685421995
proportional,loss,1.0153452685421995
proportional,margin,1.0153452685421995
